CustomerID,Points,Tier
11546,6608,Gold
11547,1797,Gold
11548,6787,Silver
11549,3015,Bronze
11550,4021,Gold
11551,5117,Platinum
11552,3177,Bronze
11553,7841,Silver
11554,8643,Platinum
11555,7214,Gold
11556,7303,Silver
11557,9959,Platinum
11558,2410,Platinum
11559,8323,Silver
11560,3251,Bronze
11561,7175,Bronze
11562,1132,Platinum
11563,9799,Platinum
11564,8972,Silver
11565,5274,Platinum
11566,4815,Gold
11567,6386,Platinum
11568,9973,Silver
11569,1718,Bronze
11570,1639,Silver
11571,9999,Gold
11572,2123,Bronze
11573,7770,Silver
11574,8069,Platinum
11575,4988,Gold
11576,1534,Gold
11577,3129,Silver
11578,9273,Bronze
11579,6936,Gold
11580,8977,Platinum
11581,3825,Gold
11582,8556,Silver
11583,1530,Platinum
11584,9199,Platinum
11585,5649,Platinum
11586,9255,Platinum
11587,9589,Silver
11588,170,Silver
11589,5471,Silver
11590,9427,Bronze
11591,5790,Platinum
11592,5054,Silver
11593,3322,Gold
11594,647,Gold
11595,5347,Platinum
11596,9640,Bronze
11597,9145,Platinum
11598,6986,Bronze
11599,7322,Bronze
11600,190,Platinum
11601,975,Silver
11602,4915,Gold
11603,5150,Gold
11604,7044,Gold
11605,7812,Platinum
11606,6545,Platinum
11607,2951,Platinum
11608,2047,Silver
11609,8124,Platinum
11610,3229,Silver
11611,8256,Bronze
11612,8161,Platinum
11613,4444,Gold
11614,3347,Silver
11615,7109,Gold
11616,3901,Platinum
11617,2463,Bronze
11618,6024,Silver
11619,1159,Bronze
11620,4357,Platinum
11621,1976,Bronze
11622,3213,Bronze
11623,8470,Bronze
11624,498,Bronze
11625,2758,Platinum
11626,2164,Gold
11627,9273,Gold
11628,4037,Platinum
11629,9662,Bronze
11630,7773,Silver
11631,1680,Gold
11632,1494,Bronze
11633,3897,Bronze
11634,6343,Platinum
11635,1590,Platinum
11636,6116,Silver
11637,5307,Platinum
11638,7413,Gold
11639,1245,Platinum
11640,1665,Bronze
11641,5796,Silver
11642,4035,Gold
11643,2500,Platinum
11644,5425,Gold
11645,1937,Silver
11646,9461,Silver
11647,1205,Silver
11648,5648,Gold
11649,4699,Platinum
11650,3768,Silver
11651,4548,Gold
11652,140,Gold
11653,5717,Platinum
11654,4850,Bronze
11655,7653,Gold
11656,115,Silver
11657,9159,Gold
11658,3339,Gold
11659,4708,Silver
11660,4223,Bronze
11661,1673,Bronze
11662,6818,Gold
11663,3623,Silver
11664,9663,Silver
11665,5722,Bronze
11666,8686,Silver
11667,3773,Bronze
11668,4529,Gold
11669,3329,Bronze
11670,2641,Platinum
11671,680,Platinum
11672,3638,Gold
11673,1591,Platinum
11674,549,Gold
11675,5729,Silver
11676,3783,Bronze
11677,3962,Gold
11678,8180,Silver
11679,7517,Gold
11680,9858,Bronze
11681,4652,Bronze
11682,1197,Silver
11683,2264,Silver
11684,272,Platinum
11685,7001,Silver
11686,2744,Silver
11687,7465,Platinum
11688,8972,Bronze
11689,1748,Bronze
11690,8295,Silver
11691,3890,Silver
11692,9480,Silver
11693,3499,Silver
11694,6583,Gold
11695,1161,Platinum
11696,9328,Bronze
11697,484,Silver
11698,24,Platinum
11699,723,Platinum
11700,6374,Silver
11701,4385,Silver
11702,4091,Bronze
11703,6728,Platinum
11704,4185,Bronze
11705,1443,Silver
11706,3424,Gold
11707,8609,Bronze
11708,2272,Gold
11709,2468,Silver
11710,6797,Gold
11711,4991,Silver
11712,3535,Gold
11713,8037,Platinum
11714,2787,Silver
11715,5353,Platinum
11716,2123,Silver
11717,2836,Bronze
11718,5572,Bronze
11719,2713,Bronze
11720,7931,Platinum
11721,9558,Silver
11722,430,Silver
11723,4451,Bronze
11724,8049,Gold
11725,1890,Platinum
11726,1536,Bronze
11727,1674,Bronze
11728,1740,Bronze
11729,6758,Bronze
11730,6326,Gold
11731,2630,Platinum
11732,7921,Bronze
11733,4508,Bronze
11734,6545,Silver
11735,5777,Platinum
11736,4832,Bronze
11737,1812,Platinum
11738,6289,Bronze
11739,2251,Bronze
11740,6630,Bronze
11741,2685,Bronze
11742,5180,Silver
11743,8970,Gold
11744,4928,Gold
11745,5123,Silver
11746,7203,Gold
11747,5367,Bronze
11748,6362,Gold
11749,1864,Platinum
11750,8852,Platinum
11751,9311,Gold
11752,6794,Silver
11753,7178,Platinum
11754,405,Bronze
11755,547,Gold
11756,2618,Platinum
11757,7710,Gold
11758,2819,Gold
11759,1825,Bronze
11760,9469,Platinum
11761,8470,Silver
11762,3816,Gold
11763,7078,Gold
11764,4651,Bronze
11765,3623,Silver
11766,9792,Gold
11767,418,Silver
11768,7487,Silver
11769,5923,Silver
11770,8875,Gold
11771,5744,Bronze
11772,71,Platinum
11773,8430,Bronze
11774,885,Bronze
11775,4882,Bronze
11776,6238,Bronze
11777,1908,Gold
11778,3764,Platinum
11779,3218,Bronze
11780,9919,Platinum
11781,5628,Silver
11782,7730,Gold
11783,936,Platinum
11784,2150,Gold
11785,4091,Bronze
11786,8393,Gold
11787,1264,Bronze
11788,1460,Platinum
11789,8087,Gold
11790,9401,Bronze
11791,9986,Bronze
11792,4327,Silver
11793,9818,Bronze
11794,2405,Platinum
11795,2937,Silver
11796,693,Bronze
11797,2366,Bronze
11798,4103,Bronze
11799,3903,Gold
11800,9421,Silver
11801,7372,Silver
11802,1261,Gold
11803,9143,Gold
11804,2828,Gold
11805,8949,Platinum
11806,7732,Gold
11807,3522,Silver
11808,4938,Platinum
11809,7473,Bronze
11810,9990,Gold
11811,3818,Bronze
11812,8040,Silver
11813,2441,Gold
11814,3650,Platinum
11815,731,Gold
11816,3225,Gold
11817,4731,Gold
11818,8657,Gold
11819,4494,Platinum
11820,652,Gold
11821,9473,Gold
11822,1664,Gold
11823,6160,Bronze
11824,7272,Bronze
11825,4713,Silver
11826,9236,Platinum
11827,5873,Gold
11828,4841,Bronze
11829,802,Silver
11830,6185,Bronze
11831,6241,Platinum
11832,3589,Platinum
11833,7196,Silver
11834,8598,Platinum
11835,4980,Bronze
11836,3728,Silver
11837,316,Bronze
11838,9455,Silver
11839,4079,Bronze
11840,1250,Bronze
11841,8806,Bronze
11842,736,Platinum
11843,5216,Bronze
11844,5146,Silver
11845,9971,Silver
11846,5704,Gold
11847,158,Silver
11848,926,Platinum
11849,9035,Bronze
11850,5699,Gold
11851,3274,Gold
11852,7175,Gold
11853,5273,Gold
11854,8091,Bronze
11855,4810,Bronze
11856,8271,Platinum
11857,1520,Gold
11858,8219,Bronze
11859,7262,Silver
11860,3984,Platinum
11861,5874,Bronze
11862,3079,Bronze
11863,1506,Gold
11864,2954,Bronze
11865,7930,Silver
11866,9908,Gold
11867,4466,Silver
11868,2081,Gold
11869,9599,Bronze
11870,8872,Platinum
11871,7957,Bronze
11872,2648,Bronze
11873,6680,Platinum
11874,8077,Bronze
11875,8880,Gold
11876,8772,Gold
11877,5921,Platinum
11878,4279,Gold
11879,3117,Silver
11880,7000,Gold
11881,3677,Bronze
11882,7194,Gold
11883,6519,Platinum
11884,1225,Gold
11885,2048,Bronze
11886,367,Silver
11887,3989,Silver
11888,9568,Silver
11889,4959,Gold
11890,6320,Platinum
11891,4820,Platinum
11892,8532,Silver
11893,8229,Silver
11894,617,Bronze
11895,8999,Platinum
11896,3030,Platinum
11897,1425,Bronze
11898,7934,Platinum
11899,6176,Bronze
11900,3919,Bronze
11901,8624,Silver
11902,7917,Silver
11903,9426,Silver
11904,549,Bronze
11905,2029,Bronze
11906,7300,Silver
11907,1129,Silver
11908,2020,Bronze
11909,2323,Gold
11910,2495,Bronze
11911,7163,Platinum
11912,7311,Gold
11913,7908,Platinum
11914,688,Gold
11915,9594,Silver
11916,9660,Silver
11917,9431,Silver
11918,2476,Silver
11919,8297,Gold
11920,2622,Bronze
11921,2876,Bronze
11922,1088,Bronze
11923,3645,Silver
11924,7271,Silver
11925,2638,Gold
11926,6770,Bronze
11927,3029,Platinum
11928,7220,Bronze
11929,9384,Bronze
11930,6330,Platinum
11931,4693,Silver
11932,556,Platinum
11933,2458,Silver
11934,9583,Silver
11935,9974,Bronze
11936,4286,Bronze
11937,929,Bronze
11938,6058,Platinum
11939,6907,Bronze
11940,5774,Bronze
11941,1246,Platinum
11942,3542,Bronze
11943,611,Bronze
11944,5763,Gold
11945,2494,Silver
11946,1768,Silver
11947,4110,Silver
11948,9392,Bronze
11949,1181,Platinum
11950,7802,Bronze
11951,7248,Platinum
11952,720,Silver
11953,1267,Gold
11954,6482,Gold
11955,7076,Platinum
11956,2728,Platinum
11957,9397,Platinum
11958,2415,Gold
11959,729,Silver
11960,5117,Platinum
11961,4292,Gold
11962,5592,Gold
11963,5937,Bronze
11964,1517,Platinum
11965,3686,Silver
11966,400,Gold
11967,207,Gold
11968,5197,Silver
11969,4227,Gold
11970,775,Bronze
11971,1494,Silver
11972,1155,Silver
11973,6354,Bronze
11974,3021,Platinum
11975,9428,Platinum
11976,2089,Silver
11977,2761,Platinum
11978,7958,Platinum
11979,9463,Gold
11980,8623,Platinum
11981,2290,Silver
11982,932,Bronze
11983,679,Platinum
11984,2271,Bronze
11985,8833,Bronze
11986,4044,Platinum
11987,3285,Bronze
11988,2116,Silver
11989,5108,Bronze
11990,2793,Gold
11991,4246,Platinum
11992,422,Silver
11993,582,Bronze
11994,9552,Platinum
11995,9167,Bronze
11996,4693,Gold
11997,586,Bronze
11998,2195,Platinum
11999,2182,Bronze
12000,1591,Silver
12001,3193,Silver
12002,3218,Gold
12003,7794,Platinum
12004,1164,Gold
12005,4304,Gold
12006,7978,Silver
12007,7996,Platinum
12008,8791,Gold
12009,9604,Platinum
12010,7858,Bronze
12011,8002,Gold
12012,756,Platinum
12013,2072,Bronze
12014,9946,Platinum
12015,5041,Platinum
12016,8488,Platinum
12017,143,Gold
12018,4011,Silver
12019,3279,Platinum
12020,2659,Gold
12021,5576,Silver
12022,1726,Bronze
12023,6381,Gold
12024,9755,Platinum
12025,7555,Silver
12026,5022,Platinum
12027,9765,Gold
12028,584,Silver
12029,7237,Gold
12030,4084,Bronze
12031,2468,Silver
12032,9935,Bronze
12033,7537,Gold
12034,2621,Platinum
12035,6956,Platinum
12036,7858,Bronze
12037,5143,Bronze
12038,9298,Bronze
12039,2036,Gold
12040,846,Platinum
12041,2417,Platinum
12042,6762,Bronze
12043,366,Bronze
12044,3551,Silver
12045,737,Gold
12046,2670,Bronze
12047,3784,Gold
12048,2966,Gold
12049,4833,Bronze
12050,9450,Silver
12051,1164,Gold
12052,5122,Silver
12053,7936,Silver
12054,671,Silver
12055,5972,Silver
12056,3598,Bronze
12057,975,Platinum
12058,8899,Platinum
12059,8823,Platinum
12060,8771,Gold
12061,9428,Silver
12062,3762,Bronze
12063,1069,Bronze
12064,3963,Bronze
12065,2684,Gold
12066,1081,Platinum
12067,7002,Silver
12068,9215,Platinum
12069,5019,Platinum
12070,1704,Gold
12071,3036,Platinum
12072,4228,Platinum
12073,8609,Platinum
12074,7479,Gold
12075,1626,Bronze
12076,3538,Platinum
12077,7020,Platinum
12078,5243,Silver
12079,7706,Silver
12080,3937,Bronze
12081,135,Platinum
12082,1058,Gold
12083,5083,Silver
12084,9574,Platinum
12085,6299,Platinum
12086,5347,Platinum
12087,6807,Bronze
12088,8961,Gold
12089,4792,Platinum
12090,4848,Silver
12091,8204,Gold
12092,9540,Silver
12093,323,Platinum
12094,3572,Silver
12095,9173,Bronze
12096,5835,Gold
12097,296,Bronze
12098,8887,Gold
12099,2776,Bronze
12100,8884,Gold
12101,4143,Gold
12102,1141,Gold
12103,1123,Bronze
12104,6467,Gold
12105,505,Bronze
12106,9699,Gold
12107,6748,Silver
12108,9694,Platinum
12109,1146,Platinum
12110,8845,Platinum
12111,9590,Gold
12112,1623,Platinum
12113,7277,Bronze
12114,8571,Bronze
12115,7996,Silver
12116,1190,Silver
12117,7766,Gold
12118,34,Gold
12119,3397,Gold
12120,1878,Silver
12121,9306,Silver
12122,9427,Platinum
12123,8786,Bronze
12124,1239,Bronze
12125,4012,Platinum
12126,7982,Gold
12127,9971,Bronze
12128,6267,Silver
12129,6467,Platinum
12130,5667,Gold
12131,3446,Bronze
12132,3932,Silver
12133,7245,Platinum
12134,4140,Bronze
12135,821,Silver
12136,3166,Gold
12137,2800,Gold
12138,1715,Bronze
12139,846,Silver
12140,4021,Bronze
12141,8079,Bronze
12142,3521,Silver
12143,3599,Platinum
12144,6526,Platinum
12145,9805,Gold
12146,2868,Platinum
12147,1490,Bronze
12148,4292,Platinum
12149,9385,Bronze
12150,1475,Bronze
12151,4639,Bronze
12152,4848,Bronze
12153,3543,Bronze
12154,3187,Silver
12155,7020,Platinum
12156,523,Gold
12157,5141,Platinum
12158,4381,Bronze
12159,4393,Platinum
12160,5015,Bronze
12161,2896,Gold
12162,4108,Silver
12163,5923,Platinum
12164,9579,Bronze
12165,2873,Platinum
12166,605,Gold
12167,9585,Gold
12168,2306,Platinum
12169,3380,Bronze
12170,391,Bronze
12171,6408,Gold
12172,4222,Gold
12173,1983,Platinum
12174,8176,Gold
12175,4010,Silver
12176,4871,Gold
12177,8267,Platinum
12178,8256,Gold
12179,6829,Platinum
12180,5739,Gold
12181,3841,Silver
12182,3800,Silver
12183,6623,Silver
12184,953,Platinum
12185,955,Silver
12186,1766,Platinum
12187,2717,Bronze
12188,7781,Platinum
12189,87,Silver
12190,9118,Bronze
12191,1079,Bronze
12192,3229,Bronze
12193,6104,Silver
12194,6559,Gold
12195,541,Bronze
12196,8679,Gold
12197,5673,Bronze
12198,7730,Bronze
12199,7794,Silver
12200,4567,Gold
12201,9114,Gold
12202,325,Platinum
12203,4441,Gold
12204,7933,Gold
12205,4735,Platinum
12206,8093,Silver
12207,1768,Silver
12208,1557,Bronze
12209,9857,Gold
12210,8611,Gold
12211,1424,Bronze
12212,2948,Silver
12213,5490,Silver
12214,3697,Bronze
12215,847,Silver
12216,5330,Silver
12217,9225,Silver
12218,12,Silver
12219,4165,Gold
12220,489,Bronze
12221,767,Bronze
12222,3937,Gold
12223,9861,Silver
12224,9242,Platinum
12225,9086,Bronze
12226,6352,Bronze
12227,7365,Platinum
12228,8750,Gold
12229,2153,Gold
12230,5193,Silver
12231,9054,Bronze
12232,8806,Silver
12233,1970,Bronze
12234,403,Bronze
12235,9823,Silver
12236,2807,Silver
12237,6246,Silver
12238,2277,Gold
12239,5366,Gold
12240,7637,Bronze
12241,1899,Silver
12242,4476,Bronze
12243,1714,Gold
12244,8484,Bronze
12245,1639,Gold
12246,5691,Silver
12247,6014,Bronze
12248,5295,Platinum
12249,9844,Gold
12250,9837,Silver
12251,5221,Gold
12252,5992,Gold
12253,6362,Platinum
12254,5407,Silver
12255,6236,Gold
12256,8785,Bronze
12257,100,Gold
12258,8695,Platinum
12259,1956,Gold
12260,9827,Bronze
12261,3826,Gold
12262,4187,Platinum
12263,7560,Bronze
12264,9474,Gold
12265,5785,Gold
12266,9043,Gold
12267,4108,Gold
12268,5339,Bronze
12269,5429,Gold
12270,2365,Silver
12271,6840,Gold
12272,1918,Platinum
12273,7845,Silver
12274,9307,Platinum
12275,3889,Silver
12276,8487,Gold
12277,3770,Platinum
12278,5337,Silver
12279,7150,Bronze
12280,7352,Gold
12281,2999,Bronze
12282,1651,Silver
12283,8100,Silver
12284,3065,Gold
12285,2919,Platinum
12286,9153,Platinum
12287,432,Gold
12288,6437,Silver
12289,8196,Platinum
12290,8838,Gold
12291,8568,Silver
12292,5762,Gold
12293,1192,Bronze
12294,4139,Silver
12295,8322,Gold
12296,9052,Gold
12297,6662,Silver
12298,4749,Gold
12299,5804,Platinum
12300,9486,Platinum
12301,5418,Platinum
12302,2523,Platinum
12303,1777,Platinum
12304,6158,Bronze
12305,4714,Platinum
12306,6682,Gold
12307,7835,Gold
12308,9103,Gold
12309,9347,Gold
12310,4115,Silver
12311,2321,Silver
12312,23,Gold
12313,8216,Silver
12314,765,Silver
12315,2191,Platinum
12316,6638,Bronze
12317,9821,Bronze
12318,4824,Silver
12319,688,Bronze
12320,3391,Bronze
12321,976,Silver
12322,3152,Platinum
12323,7605,Platinum
12324,1612,Silver
12325,9615,Silver
12326,9662,Bronze
12327,7616,Bronze
12328,2577,Bronze
12329,5056,Platinum
12330,7806,Bronze
12331,8627,Silver
12332,3801,Platinum
12333,6101,Bronze
12334,972,Silver
12335,7782,Silver
12336,3639,Gold
12337,5809,Silver
12338,7361,Silver
12339,7793,Gold
12340,9790,Silver
12341,8483,Silver
12342,4803,Gold
12343,7394,Platinum
12344,3812,Silver
12345,8631,Gold
12346,1284,Gold
12347,5159,Bronze
12348,9902,Silver
12349,8808,Gold
12350,6131,Platinum
12351,2120,Gold
12352,1522,Bronze
12353,5072,Platinum
12354,6245,Gold
12355,989,Gold
12356,9595,Gold
12357,2822,Silver
12358,163,Bronze
12359,7457,Bronze
12360,1873,Platinum
12361,5949,Gold
12362,791,Bronze
12363,3164,Gold
12364,7917,Gold
12365,7967,Silver
12366,9556,Platinum
12367,3067,Gold
12368,2162,Silver
12369,9105,Gold
12370,4688,Platinum
12371,1485,Platinum
12372,9403,Platinum
12373,1102,Bronze
12374,8007,Bronze
12375,7421,Platinum
12376,9777,Platinum
12377,2141,Bronze
12378,7448,Bronze
12379,7949,Bronze
12380,2832,Platinum
12381,7751,Platinum
12382,7838,Platinum
12383,6492,Bronze
12384,8939,Silver
12385,4825,Platinum
12386,5815,Platinum
12387,9319,Platinum
12388,2376,Bronze
12389,9811,Silver
12390,3858,Bronze
12391,8979,Bronze
12392,9619,Bronze
12393,2144,Platinum
12394,8369,Platinum
12395,5162,Silver
12396,1260,Bronze
12397,914,Bronze
12398,5184,Silver
12399,2019,Silver
12400,7914,Gold
12401,9615,Silver
12402,5661,Bronze
12403,487,Silver
12404,8192,Silver
12405,9795,Bronze
12406,5267,Bronze
12407,2732,Gold
12408,2179,Gold
12409,6695,Silver
12410,7318,Platinum
12411,5516,Platinum
12412,7449,Gold
12413,4084,Bronze
12414,8670,Platinum
12415,9674,Silver
12416,2848,Gold
12417,615,Silver
12418,6683,Gold
12419,7852,Bronze
12420,2823,Platinum
12421,3794,Platinum
12422,3678,Gold
12423,860,Bronze
12424,8013,Platinum
12425,6458,Platinum
12426,5490,Silver
12427,5628,Silver
12428,3552,Bronze
12429,8708,Bronze
12430,7387,Gold
12431,3958,Bronze
12432,1622,Platinum
12433,9020,Silver
12434,2036,Platinum
12435,4008,Silver
12436,1183,Platinum
12437,1029,Bronze
12438,2758,Gold
12439,1302,Silver
12440,8789,Silver
12441,362,Bronze
12442,5874,Platinum
12443,6305,Silver
12444,3852,Gold
12445,8237,Silver
12446,505,Silver
12447,2763,Platinum
12448,3103,Platinum
12449,4080,Silver
12450,2462,Silver
12451,8693,Platinum
12452,9515,Platinum
12453,3814,Gold
12454,9283,Gold
12455,8544,Platinum
12456,357,Platinum
12457,7653,Gold
12458,3836,Platinum
12459,9277,Gold
12460,1156,Silver
12461,3422,Platinum
12462,2053,Gold
12463,3031,Gold
12464,8556,Platinum
12465,9170,Bronze
12466,9089,Platinum
12467,4162,Bronze
12468,154,Platinum
12469,3306,Platinum
12470,9619,Gold
12471,1385,Gold
12472,621,Bronze
12473,5698,Bronze
12474,490,Gold
12475,539,Silver
12476,4915,Platinum
12477,4473,Gold
12478,5941,Bronze
12479,3636,Silver
12480,738,Bronze
12481,9549,Bronze
12482,4876,Gold
12483,4637,Bronze
12484,9871,Bronze
12485,9967,Gold
12486,2360,Platinum
12487,3272,Silver
12488,1169,Bronze
12489,1531,Platinum
12490,8354,Silver
12491,2258,Platinum
12492,9076,Silver
12493,4409,Platinum
12494,7253,Silver
12495,4265,Platinum
12496,3427,Bronze
12497,7414,Silver
12498,6274,Bronze
12499,9950,Bronze
12500,2604,Bronze
12501,6860,Silver
12502,470,Platinum
12503,2785,Platinum
12504,3323,Gold
12505,9529,Platinum
12506,3867,Gold
12507,9029,Bronze
12508,5404,Bronze
12509,8148,Gold
12510,6374,Platinum
12511,1069,Silver
12512,4435,Gold
12513,2620,Bronze
12514,7000,Silver
12515,1854,Platinum
12516,4597,Platinum
12517,1787,Bronze
12518,416,Bronze
12519,8497,Platinum
12520,3898,Platinum
12521,1105,Silver
12522,47,Platinum
12523,8456,Silver
12524,4832,Silver
12525,6639,Bronze
12526,5059,Bronze
12527,4100,Bronze
12528,2410,Bronze
12529,7685,Bronze
12530,5354,Silver
12531,4075,Gold
12532,2557,Silver
12533,7325,Silver
12534,3802,Silver
12535,4102,Gold
12536,6029,Platinum
12537,3308,Silver
12538,222,Gold
12539,9765,Bronze
12540,1207,Platinum
12541,1594,Silver
12542,2805,Platinum
12543,1174,Platinum
12544,3124,Silver
12545,8892,Bronze
12546,3174,Silver
12547,9659,Bronze
12548,9090,Silver
12549,8521,Platinum
12550,6843,Gold
12551,970,Silver
12552,2012,Platinum
12553,1081,Platinum
12554,6453,Silver
12555,7113,Silver
12556,3173,Silver
12557,5843,Platinum
12558,1059,Silver
12559,4948,Platinum
12560,1882,Silver
12561,9163,Bronze
12562,3766,Bronze
12563,665,Silver
12564,5656,Bronze
12565,2462,Silver
12566,5280,Gold
12567,9906,Platinum
12568,5307,Bronze
12569,5869,Bronze
12570,2115,Silver
12571,6042,Bronze
12572,2724,Bronze
12573,3145,Gold
12574,953,Platinum
12575,2698,Platinum
12576,1832,Gold
12577,5508,Platinum
12578,4408,Silver
12579,4238,Gold
12580,6986,Bronze
12581,1333,Bronze
12582,8404,Bronze
12583,6589,Bronze
12584,1494,Platinum
12585,4217,Gold
12586,2099,Bronze
12587,5199,Bronze
12588,8907,Silver
12589,2402,Bronze
12590,3710,Silver
12591,3708,Bronze
12592,9348,Platinum
12593,4176,Gold
12594,8875,Silver
12595,6548,Bronze
12596,9640,Silver
12597,5016,Gold
12598,9119,Silver
12599,6245,Platinum
12600,1834,Bronze
12601,9285,Silver
12602,7386,Bronze
12603,5452,Platinum
12604,975,Gold
12605,3937,Gold
12606,352,Bronze
12607,512,Bronze
12608,6821,Platinum
12609,8857,Gold
12610,4654,Bronze
12611,5654,Gold
12612,529,Platinum
12613,7770,Gold
12614,3375,Bronze
12615,603,Bronze
12616,5410,Silver
12617,9315,Platinum
12618,9561,Platinum
12619,4882,Gold
12620,531,Gold
12621,3362,Platinum
12622,4793,Platinum
12623,1729,Gold
12624,212,Bronze
12625,8855,Gold
12626,9828,Bronze
12627,3987,Gold
12628,7396,Silver
12629,9857,Bronze
12630,4754,Gold
12631,6762,Platinum
12632,4241,Platinum
12633,2250,Silver
12634,6957,Silver
12635,7611,Bronze
12636,8365,Gold
12637,896,Bronze
12638,6882,Bronze
12639,9020,Bronze
12640,4339,Bronze
12641,9235,Platinum
12642,6960,Gold
12643,7485,Bronze
12644,2478,Bronze
12645,512,Gold
12646,8353,Bronze
12647,6280,Bronze
12648,7786,Platinum
12649,1304,Silver
12650,4756,Gold
12651,4309,Silver
12652,2118,Platinum
12653,541,Bronze
12654,5179,Bronze
12655,3378,Platinum
12656,655,Bronze
12657,3767,Silver
12658,4308,Bronze
12659,7849,Silver
12660,7538,Gold
12661,829,Platinum
12662,4765,Bronze
12663,7074,Bronze
12664,1914,Bronze
12665,6966,Gold
12666,7438,Gold
12667,3685,Silver
12668,8187,Platinum
12669,6724,Bronze
12670,3007,Gold
12671,2832,Platinum
12672,2275,Bronze
12673,5514,Bronze
12674,4141,Bronze
12675,1760,Silver
12676,4042,Platinum
12677,8056,Bronze
12678,818,Silver
12679,7068,Bronze
12680,6414,Gold
12681,2567,Silver
12682,616,Silver
12683,5217,Silver
12684,4360,Silver
12685,2779,Platinum
12686,3384,Platinum
12687,7962,Gold
12688,4785,Platinum
12689,7065,Silver
12690,8575,Bronze
12691,4642,Platinum
12692,2844,Gold
12693,8386,Bronze
12694,6458,Platinum
12695,8781,Platinum
12696,4794,Platinum
12697,7303,Silver
12698,2405,Silver
12699,6097,Gold
12700,9108,Gold
12701,2559,Gold
12702,9404,Bronze
12703,3124,Silver
12704,9812,Platinum
12705,469,Platinum
12706,809,Bronze
12707,2883,Silver
12708,4826,Silver
12709,9588,Bronze
12710,4015,Platinum
12711,8020,Bronze
12712,2158,Bronze
12713,7375,Gold
12714,4332,Bronze
12715,2847,Gold
12716,9517,Bronze
12717,8437,Bronze
12718,3960,Bronze
12719,7232,Platinum
12720,3935,Bronze
12721,4307,Silver
12722,5001,Bronze
12723,8610,Gold
12724,4506,Silver
12725,5077,Gold
12726,1560,Platinum
12727,756,Bronze
12728,249,Silver
12729,2631,Bronze
12730,2188,Gold
12731,2654,Silver
12732,604,Gold
12733,6756,Bronze
12734,8174,Bronze
12735,3814,Bronze
12736,4749,Gold
12737,6070,Bronze
12738,9957,Bronze
12739,1627,Platinum
12740,1930,Bronze
12741,5695,Gold
12742,456,Silver
12743,6246,Gold
12744,1855,Silver
12745,7598,Platinum
12746,9669,Gold
12747,837,Gold
12748,7648,Platinum
12749,1315,Silver
12750,7044,Silver
12751,1209,Platinum
12752,1234,Platinum
12753,7563,Gold
12754,6996,Gold
12755,2954,Platinum
12756,9051,Silver
12757,6984,Silver
12758,584,Platinum
12759,2974,Gold
12760,5335,Bronze
12761,1216,Bronze
12762,9669,Bronze
12763,1839,Gold
12764,3344,Silver
12765,4238,Gold
12766,1834,Gold
12767,9441,Bronze
12768,974,Bronze
12769,1811,Bronze
12770,477,Platinum
12771,7490,Gold
12772,421,Bronze
12773,8472,Silver
12774,8407,Platinum
12775,9549,Platinum
12776,8648,Gold
12777,2033,Platinum
12778,9070,Silver
12779,7818,Gold
12780,9750,Silver
12781,6550,Bronze
12782,3911,Bronze
12783,7800,Gold
12784,5140,Bronze
12785,3746,Bronze
12786,7086,Platinum
12787,101,Gold
12788,3475,Silver
12789,9366,Silver
12790,4636,Gold
12791,1925,Gold
12792,9367,Bronze
12793,8599,Silver
12794,6786,Bronze
12795,2928,Silver
12796,2628,Platinum
12797,9016,Silver
12798,9671,Platinum
12799,2677,Bronze
12800,1265,Bronze
12801,1662,Silver
12802,8062,Platinum
12803,2495,Gold
12804,6974,Silver
12805,8072,Bronze
12806,2037,Silver
12807,2732,Platinum
12808,2568,Silver
12809,2138,Platinum
12810,6037,Gold
12811,2316,Gold
12812,1034,Gold
12813,8280,Bronze
12814,3967,Bronze
12815,418,Gold
12816,1707,Bronze
12817,604,Silver
12818,1336,Bronze
12819,7088,Silver
12820,2443,Silver
12821,7077,Bronze
12822,5180,Bronze
12823,5010,Platinum
12824,805,Silver
12825,5087,Gold
12826,795,Bronze
12827,1876,Bronze
12828,3807,Bronze
12829,1495,Bronze
12830,8884,Bronze
12831,2948,Gold
12832,9630,Platinum
12833,1244,Bronze
12834,7148,Bronze
12835,3649,Bronze
12836,5044,Bronze
12837,2722,Silver
12838,2618,Platinum
12839,3841,Platinum
12840,9411,Gold
12841,7577,Silver
12842,2555,Silver
12843,6394,Silver
12844,4545,Platinum
12845,686,Platinum
12846,2212,Silver
12847,3381,Gold
12848,1712,Gold
12849,7469,Platinum
12850,3782,Platinum
12851,9859,Gold
12852,7778,Platinum
12853,6982,Silver
12854,9533,Silver
12855,6837,Gold
12856,2172,Bronze
12857,4420,Platinum
12858,2656,Silver
12859,6463,Platinum
12860,6898,Silver
12861,2462,Platinum
12862,5742,Silver
12863,2517,Gold
12864,2224,Silver
12865,7431,Bronze
12866,1124,Bronze
12867,3941,Gold
12868,4722,Gold
12869,9127,Platinum
12870,2535,Gold
12871,730,Platinum
12872,8614,Bronze
12873,8457,Bronze
12874,8031,Gold
12875,3045,Gold
12876,8714,Silver
12877,6879,Gold
12878,1457,Gold
12879,236,Bronze
12880,948,Platinum
12881,7939,Gold
12882,9747,Bronze
12883,2166,Silver
12884,6527,Bronze
12885,1598,Gold
12886,4815,Platinum
12887,1400,Platinum
