CustomerID,ItemID,Quantity
11910,1425,1
11911,8685,1
11911,3270,3
11911,3133,1
11912,1082,1
11912,5231,1
11912,1078,4
11913,333,5
11913,1731,3
11913,9035,3
11914,2025,2
11914,635,4
11914,7234,1
11915,7367,2
11915,7794,3
11915,3477,2
11916,4721,2
11916,2594,4
11917,5962,2
11917,1371,2
11917,6261,2
11918,703,2
11918,8389,3
11918,9601,4
11919,3535,5
11919,2111,2
11919,191,2
11920,1896,2
11920,5298,3
11920,9285,3
11921,52,3
11921,5826,5
11921,7354,4
11922,3919,5
11922,5876,1
11922,524,3
11923,2230,4
11923,1552,1
11924,6105,3
11924,2336,2
11924,5754,1
11925,7562,4
11925,5086,3
11925,6552,4
11926,8642,4
11926,5218,4
11926,7149,2
11927,1868,5
11927,6237,3
11927,8470,4
11928,6264,5
11928,6185,2
11928,2825,5
11929,2943,2
11929,7873,2
11929,3852,3
11930,8371,3
11930,8824,2
11931,7398,5
11931,8037,4
11931,7192,5
11932,2941,5
11932,7970,3
11932,5702,4
11933,171,1
11933,8892,2
11933,1912,2
11934,4138,4
11934,6372,5
11934,5722,4
11935,9638,4
11935,4419,5
11935,5089,5
11936,5092,5
11936,5369,4
11936,3867,2
11937,8772,1
11937,7943,4
11938,7656,4
11938,7349,1
11938,8275,5
11939,2477,2
11939,9287,1
11939,6771,4
11940,4643,2
11940,359,1
11940,340,4
11941,2860,1
11941,6379,5
11941,7860,3
11942,1695,3
11942,2582,2
11942,2607,4
11943,8847,5
11943,5189,3
11943,5443,4
11944,3021,2
11944,8331,1
11945,1080,3
11945,1090,1
11945,899,2
11946,489,5
11946,9569,5
11946,8494,3
11947,8325,5
11947,1525,1
11947,452,2
11948,6500,4
11948,8224,5
11948,6829,5
11949,128,1
11949,6526,1
11949,1579,4
11950,3473,5
11950,4247,2
11950,8907,4
11951,1240,4
11951,5172,3
11952,5714,4
11952,639,2
11952,3236,5
11953,9063,2
11953,7712,4
11953,9071,4
11954,1195,3
11954,4964,1
11954,1212,2
11955,6914,1
11955,1274,1
11955,1041,2
11956,5527,4
11956,7800,2
11956,541,2
11957,3889,1
11957,8755,3
11957,378,3
11958,8772,3
11958,6014,5
11959,9760,3
11959,4994,3
11959,878,4
11960,5740,3
11960,9983,5
11960,7629,4
11961,9346,3
11961,5412,1
11961,1759,2
11962,4186,4
11962,6227,3
11962,6144,3
11963,2132,2
11963,9054,1
11963,1875,5
11964,622,5
11964,5583,4
11964,2826,5
11965,6333,3
11965,2971,4
11966,2706,1
11966,2939,3
11966,3447,4
11967,5334,5
11967,8098,5
11967,8704,5
11968,3568,3
11968,8904,3
11968,2269,3
11969,2347,5
11969,2326,2
11969,8857,2
11970,241,5
11970,2346,2
11970,3569,5
11971,2436,5
11971,2049,5
11971,731,2
11972,4162,5
11972,4507,4
11973,1303,1
11973,5214,1
11973,8738,3
11974,1068,5
11974,3954,4
11974,5920,4
11975,1953,5
11975,1735,5
11975,4246,4
11976,3601,4
11976,9076,3
11976,2871,2
11977,1825,3
11977,2126,5
11977,17,2
11978,3757,1
11978,5954,5
11978,4077,3
11979,209,4
11979,778,3
11980,6266,3
11980,7358,3
11980,4860,1
11981,8999,1
11981,1099,2
11981,1707,4
11982,8561,1
11982,1787,5
11982,7407,2
11983,6363,4
11983,2842,4
11983,749,4
11984,5366,4
11984,9995,3
11984,1251,3
11985,2569,4
11985,4959,4
11985,5112,5
11986,6466,1
11986,4649,2
11987,6110,3
11987,2056,3
11987,6611,4
11988,7823,3
11988,1088,3
11988,8938,4
11989,6785,2
11989,4591,3
11989,4132,2
11990,5986,5
11990,534,3
11990,8992,2
11991,1225,4
11991,7693,1
11991,3349,5
11992,6402,3
11992,7974,4
11992,5104,5
11993,3766,3
11993,8430,1
11994,8389,5
11994,5033,1
11994,5587,3
11995,273,4
11995,4787,5
11995,2796,3
11996,144,1
11996,8034,4
11996,7587,4
11997,1043,1
11997,2930,3
11997,8769,4
11998,2465,2
11998,3974,5
11998,8119,5
11999,5650,5
11999,6800,5
11999,773,4
12000,9839,5
12000,8767,5
12001,5448,2
12001,3180,1
12001,9898,2
12002,1879,2
12002,2616,3
12002,8490,4
12003,339,4
12003,2085,5
12003,4613,1
12004,1454,3
12004,5913,2
12004,7936,2
12005,7802,4
12005,7653,3
12005,7087,3
12006,2681,3
12006,2314,2
12006,4470,5
12007,9915,1
12007,6762,2
12008,8261,5
12008,5857,2
12008,5596,5
12009,3471,3
12009,9814,1
12009,4357,4
12010,5227,5
12010,9602,3
12010,1470,5
12011,9636,5
12011,2252,4
12011,6372,2
12012,3968,4
12012,8836,5
12012,4210,2
12013,5488,5
12013,2415,4
12013,9063,5
12014,3553,3
12014,5048,1
12015,1049,3
12015,6354,3
12015,2194,3
12016,4787,5
12016,4753,2
12016,5511,1
12017,3709,3
12017,5301,1
12017,4058,5
12018,4027,1
12018,4998,5
12018,9206,5
12019,6415,3
12019,9873,3
12019,2222,1
12020,8768,5
12020,429,2
12020,4352,4
12021,4222,4
12021,4000,3
12022,1331,3
12022,5221,1
12022,1711,5
12023,6588,1
12023,7047,4
12023,6914,4
12024,9700,1
12024,831,4
12024,4296,4
12025,8598,3
12025,7051,2
12025,4618,4
12026,2176,2
12026,7109,4
12026,1491,2
12027,1113,1
12027,7428,5
12027,1464,3
12028,1391,5
12028,5182,3
12029,4738,5
12029,7643,5
12029,3661,5
12030,7791,1
12030,9488,5
12030,6114,2
12031,5132,5
12031,2326,4
12031,5196,5
12032,9405,5
12032,7468,2
12032,5498,1
12033,71,4
12033,219,3
12033,2728,5
12034,5312,4
12034,5796,2
12034,5525,4
12035,2375,5
12035,9362,1
12036,2409,1
12036,5254,2
12036,2368,5
12037,3215,2
12037,1225,3
12037,5227,3
12038,6210,4
12038,416,3
12038,2009,3
12039,8086,4
12039,2064,3
12039,9127,5
12040,1598,4
12040,2379,4
12040,5381,5
12041,2057,4
12041,2162,4
12041,417,5
12042,3008,1
12042,9743,5
12043,1620,4
12043,3619,3
12043,5621,3
12044,5063,2
12044,3561,5
12044,6472,1
12045,3710,2
12045,6529,3
12045,4413,5
12046,6002,5
12046,9616,2
12046,7980,2
12047,8102,2
12047,7528,4
12047,9210,3
12048,1587,5
12048,6613,5
12048,1210,2
12049,796,5
12049,7005,1
12050,9887,3
12050,4403,4
12050,6609,5
12051,195,1
12051,4407,5
12051,3025,3
12052,5806,4
12052,45,2
12052,5825,5
12053,5206,5
12053,273,4
12053,970,5
12054,1910,4
12054,2588,5
12054,223,3
12055,7321,3
12055,9941,4
12055,9442,2
12056,7665,4
12056,9960,3
12057,8680,5
12057,262,5
12057,5238,5
12058,3760,4
12058,4763,3
12058,1239,5
12059,4332,5
12059,455,3
12059,5918,5
12060,1705,2
12060,2067,3
12060,2885,5
12061,5846,4
12061,320,2
12061,3300,3
12062,7743,4
12062,8802,5
12062,3811,1
12063,192,3
12063,655,4
12064,8130,4
12064,2329,4
12064,4902,1
12065,1736,4
12065,2477,3
12065,5155,4
12066,1767,2
12066,6099,3
12066,8959,5
12067,931,1
12067,7285,5
12067,24,4
12068,6948,2
12068,9906,5
12068,7064,2
12069,2579,5
12069,5222,1
12069,3493,5
12070,2873,4
12070,2491,2
12071,406,3
12071,9073,3
12071,4286,2
12072,8235,5
12072,4120,1
12072,3491,1
12073,9974,1
12073,4937,5
12073,7810,5
12074,5257,4
12074,4404,4
12074,5551,3
12075,1715,2
12075,5695,5
12075,1802,1
12076,1775,4
12076,3332,5
12076,3774,2
12077,9526,3
12077,8282,4
12078,1981,4
12078,2893,2
12078,5712,4
12079,6274,2
12079,6881,1
12079,5081,4
12080,1385,2
12080,1861,2
12080,6072,3
12081,5237,1
12081,6861,3
12081,7256,3
12082,6308,4
12082,7850,2
12082,4655,5
12083,2706,4
12083,6122,5
12083,85,1
12084,2091,3
12084,6592,3
12085,6332,5
12085,8860,2
12085,3865,4
12086,2168,1
12086,1659,4
12086,2615,1
12087,6282,4
12087,9856,5
12087,3390,3
12088,6218,5
12088,310,5
12088,8900,2
12089,1093,5
12089,8663,4
12089,5270,4
12090,6865,5
12090,6754,4
12090,8385,1
12091,8746,4
12091,8239,4
12092,3536,1
12092,5524,1
12092,1581,5
12093,4366,4
12093,6811,4
12093,1423,1
12094,5815,4
12094,5231,3
12094,2832,3
12095,5902,1
12095,2273,4
12095,7184,4
12096,1506,4
12096,5858,4
12096,6950,4
12097,3679,1
12097,2286,2
12097,8501,2
12098,884,2
12098,7557,4
12099,9887,4
12099,8817,1
12099,6988,3
12100,1059,4
12100,4973,4
12100,4297,4
12101,3225,3
12101,8531,4
12101,7432,5
12102,1944,3
12102,6441,4
12102,2534,5
12103,755,1
12103,2301,4
12103,9526,3
12104,2052,4
12104,3240,1
12104,5045,4
12105,5209,4
12105,5582,5
12106,2824,2
12106,7330,2
12106,9152,5
12107,4760,2
12107,1395,2
12107,8666,2
12108,6534,5
12108,3035,5
12108,9433,4
12109,2713,3
12109,4498,2
12109,2039,2
12110,5816,5
12110,7209,3
12110,6950,2
12111,6559,4
12111,1153,2
12111,3138,1
12112,8178,4
12112,2876,2
12113,5887,1
12113,6257,4
12113,4952,1
12114,315,3
12114,8799,5
12114,5288,1
12115,3903,3
12115,6840,1
12115,448,3
12116,49,2
12116,1927,4
12116,378,3
12117,1200,4
12117,52,4
12117,8276,3
12118,9681,2
12118,3820,2
12118,5505,1
12119,7341,5
12119,5787,3
12120,9511,4
12120,6934,3
12120,4092,5
12121,2957,2
12121,7748,3
12121,3139,3
12122,8763,5
12122,2397,5
12122,7100,2
12123,6092,4
12123,2430,2
12123,5381,4
12124,7036,3
12124,7623,4
12124,1146,1
12125,3534,2
12125,779,1
12125,8846,5
12126,9474,3
12126,1873,2
12127,2918,4
12127,3935,5
12127,6151,3
12128,7857,3
12128,5131,3
12128,4822,5
12129,3361,3
12129,9677,1
12129,4996,2
12130,2873,1
12130,5617,4
12130,2096,3
12131,6551,4
12131,9970,1
12131,896,4
12132,3809,4
12132,4673,3
12132,8886,5
12133,8233,1
12133,6596,2
12134,1740,2
12134,6,5
12134,6408,1
12135,8744,2
12135,7276,4
12135,5645,4
12136,5023,3
12136,2365,1
12136,8063,1
12137,2586,4
12137,6333,2
12137,1416,4
12138,4179,2
12138,3492,2
12138,4799,1
12139,1582,2
12139,7315,2
12139,1979,1
12140,7275,5
12140,8556,4
12141,4508,2
12141,9995,3
12141,7450,1
12142,9321,5
12142,4627,5
12142,9752,5
12143,3779,1
12143,2180,3
12143,1768,3
12144,2551,3
12144,7970,1
12144,3963,4
12145,9963,5
12145,479,3
12145,8400,3
12146,7854,4
12146,7702,1
12146,8166,1
12147,149,2
12147,1015,2
12148,8285,4
12148,9187,3
12148,5333,3
12149,2161,1
12149,2042,3
12149,504,2
12150,1783,5
12150,4028,3
12150,7309,3
12151,2282,5
12151,1111,1
12151,6717,1
12152,1686,3
12152,7979,5
12152,4734,3
12153,8191,1
12153,7986,3
12153,5223,3
12154,8617,5
12154,7386,3
12155,667,5
12155,5321,5
12155,2842,5
12156,2061,4
12156,99,1
12156,5637,1
12157,742,1
12157,9920,4
12157,4014,1
12158,4063,5
12158,4484,1
12158,7866,3
12159,3241,2
12159,5174,4
12159,2515,3
12160,9568,2
12160,8865,5
12160,2066,4
12161,5296,2
12161,7308,3
12162,5965,2
12162,6643,3
12162,2262,4
12163,2246,4
12163,4868,2
12163,2607,1
12164,9066,2
12164,2030,4
12164,4216,1
12165,9212,2
12165,172,4
12165,9085,4
12166,5800,1
12166,1118,5
12166,2438,2
12167,1495,2
12167,6069,4
12167,9150,5
12168,1889,1
12168,1387,1
12169,3192,3
12169,9157,1
12169,5671,4
12170,1144,4
12170,9606,1
12170,9943,3
12171,449,4
12171,3139,4
12171,2292,3
12172,131,4
12172,5442,4
12172,1401,3
12173,8559,2
12173,7449,3
12173,3087,4
12174,1794,1
12174,2789,1
12174,6206,2
12175,4613,1
12175,7659,3
12176,4682,3
12176,3409,4
12176,1245,3
12177,6467,2
12177,477,4
12177,4271,1
12178,4872,1
12178,2839,4
12178,5086,3
12179,9520,3
12179,391,3
12179,3520,2
12180,880,1
12180,5110,1
12180,9619,1
12181,1168,2
12181,1437,1
12181,4550,1
12182,7368,3
12182,1121,3
12183,4907,5
12183,3296,5
12183,8429,1
12184,8382,3
12184,7181,4
12184,8237,5
12185,6853,2
12185,796,5
12185,6527,5
12186,9141,3
12186,6997,3
12186,5733,1
12187,2074,1
12187,5955,3
12187,6017,1
12188,3060,4
12188,4525,3
12188,621,1
12189,6590,5
12189,6155,4
12190,1160,4
12190,1501,3
12190,8823,4
12191,2111,2
12191,3669,2
12191,9901,4
12192,5356,5
12192,126,1
12192,6235,4
12193,8276,2
12193,3080,1
12193,9691,4
12194,496,4
12194,5492,4
12194,1446,4
12195,4431,1
12195,322,3
12195,8544,4
12196,1420,2
12196,3768,5
12197,9400,3
12197,3372,1
12197,6557,5
12198,4887,4
12198,5206,1
12198,9611,1
12199,9752,1
12199,5990,2
12199,659,1
12200,1690,2
12200,5781,2
12200,5142,5
12201,3357,3
12201,6026,1
12201,4808,1
12202,3217,4
12202,7028,4
12202,7277,1
12203,5565,4
12203,4420,3
12204,9128,2
12204,2199,2
12204,45,1
12205,5912,2
12205,4027,1
12205,9417,3
12206,7716,4
12206,1077,1
12206,5085,4
12207,8330,4
12207,7880,2
12207,1591,4
12208,4504,3
12208,8722,1
12208,5517,5
12209,9228,1
12209,1096,4
12209,3986,4
12210,6426,4
12210,8719,4
12211,46,3
12211,7841,5
12211,1826,2
12212,3252,1
12212,1461,4
12212,3759,4
12213,6143,4
12213,8096,5
12213,2836,3
12214,2859,4
12214,8241,4
12214,2058,3
12215,58,1
12215,6170,5
12215,8853,4
12216,652,5
12216,1110,4
12216,4942,4
12217,7443,4
12217,517,2
12218,5405,4
12218,2283,5
12218,4887,4
12219,5822,4
12219,8546,4
12219,3842,3
12220,2837,5
12220,4653,2
12220,438,2
12221,6129,3
12221,6661,3
12221,4919,2
12222,96,5
12222,1616,1
12222,5999,2
12223,98,2
12223,8283,5
12223,5683,2
12224,8746,4
12224,4608,1
12225,4379,1
12225,1425,3
12225,6543,3
12226,1085,4
12226,551,2
12226,7310,4
12227,4489,1
12227,9796,1
12227,4752,5
12228,122,2
12228,3025,1
12228,8017,4
12229,430,3
12229,1626,4
12229,4048,5
12230,6865,5
12230,5670,3
12230,7271,2
12231,5147,3
12231,4986,2
12232,3327,2
12232,6177,1
12232,3155,2
12233,8925,2
12233,7000,1
12233,6150,2
12234,544,3
12234,8654,3
12234,5726,5
12235,1909,3
12235,7679,5
12235,3735,2
12236,382,3
12236,1130,3
12236,5499,2
12237,9056,2
12237,3228,2
12237,5871,5
12238,7074,5
12238,9567,4
12239,2843,1
12239,9992,4
12239,1216,1
12240,14,2
12240,1025,3
12240,6781,4
12241,9599,5
12241,3924,2
12241,8966,2
12242,4866,2
12242,144,2
12242,7066,4
12243,2508,1
12243,362,5
12243,5942,5
12244,660,4
12244,639,2
12244,6980,3
12245,7474,1
12245,9190,1
12246,9653,4
12246,6152,2
12246,7915,1
12247,7095,1
12247,7988,2
12247,796,4
12248,3559,1
12248,9711,4
12248,6078,1
12249,2438,1
12249,6005,3
12249,1656,1
12250,5498,2
12250,7395,1
12250,2025,5
12251,6371,5
12251,518,1
12251,4305,2
12252,9668,3
12252,7538,3
12253,7438,4
12253,793,4
12253,3884,1
12254,2941,1
12254,8955,2
12254,1918,5
12255,2524,4
12255,7782,5
12255,82,3
12256,2956,2
12256,4615,2
12256,9888,1
12257,3332,4
12257,6754,2
12257,2112,2
12258,6341,3
12258,6672,4
12258,753,3
12259,8657,2
12259,9564,4
12260,7500,2
12260,3079,4
12260,7197,4
12261,3725,2
12261,8884,4
12261,1417,5
12262,8372,5
12262,4644,1
12262,7490,3
12263,4955,1
12263,4567,2
12263,8800,5
12264,8145,5
12264,1118,5
12264,3179,4
12265,4216,5
12265,7271,5
12265,8269,5
12266,5110,1
12266,9879,3
12267,9994,5
12267,5539,2
12267,7712,2
12268,7570,1
12268,2479,3
12268,7985,4
12269,8630,4
12269,4611,4
12269,3085,5
12270,5141,5
12270,9448,2
12270,1913,3
12271,9872,5
12271,9981,2
12271,9738,3
12272,4107,4
12272,8298,5
12272,2652,1
12273,1864,3
12273,5345,4
12274,1553,3
12274,8832,4
12274,5997,4
12275,8514,4
12275,7815,1
12275,7862,5
12276,9783,4
12276,1626,5
12276,8464,4
12277,448,2
12277,1172,1
12277,5753,1
12278,2347,4
12278,913,3
12278,3824,2
12279,4027,2
12279,4844,5
12279,3144,4
12280,2485,1
12280,1736,2
12281,4162,4
12281,3630,1
12281,3518,5
12282,5352,2
12282,6504,1
12282,800,5
12283,3936,4
12283,986,1
12283,3661,3
12284,6723,5
12284,6001,3
12284,2816,5
12285,2811,3
12285,1865,2
12285,8217,5
12286,8632,3
12286,1497,3
12286,3007,2
12287,5538,4
12287,8173,4
12288,2006,5
12288,5912,4
12288,4552,1
12289,5707,1
12289,3746,5
12289,2498,2
12290,9767,3
12290,5837,5
12290,9472,5
12291,2050,3
12291,7241,2
12291,507,4
12292,3732,2
12292,6701,2
12292,3229,5
12293,4422,2
12293,4806,1
12293,2894,1
12294,5694,4
12294,217,4
12295,8957,4
12295,6559,3
12295,3646,3
12296,6880,4
12296,8308,3
12296,3012,2
12297,8492,1
12297,1389,3
12297,8821,4
12298,6729,1
12298,8209,2
12298,9822,4
12299,6956,1
12299,3219,1
12299,8016,2
12300,7360,1
12300,2959,4
12300,9500,3
12301,3612,1
12301,8851,5
12302,5077,1
12302,7647,4
12302,8140,5
12303,8166,5
12303,8031,3
12303,5112,1
12304,6557,2
12304,8777,4
12304,6428,3
12305,5719,3
12305,535,1
12305,200,5
12306,8902,2
12306,5792,1
12306,6211,3
12307,4136,3
12307,6454,5
12307,402,5
12308,8163,3
12308,6620,4
12309,8037,3
12309,320,3
12309,9899,1
12310,2746,4
12310,8747,2
12310,6126,4
12311,1610,4
12311,4097,1
12311,7520,3
12312,6152,4
12312,5325,3
12312,6532,2
12313,1794,5
12313,1268,4
12313,3056,3
12314,5669,4
12314,392,5
12314,4899,4
12315,2223,2
12315,6416,5
12316,8951,3
12316,7514,2
12316,1485,3
12317,2206,2
12317,9974,2
12317,5901,3
12318,2648,5
12318,5228,2
12318,7513,3
12319,5787,5
12319,1898,4
12319,1583,2
12320,6807,2
12320,9767,4
12320,7624,5
12321,2352,4
12321,9905,5
12321,5383,3
12322,3863,4
12322,672,3
12323,2250,2
12323,9778,4
12323,7173,4
12324,765,2
12324,5745,3
12324,6503,5
12325,4760,5
12325,4677,5
12325,2799,5
12326,579,5
12326,7856,3
12326,187,4
12327,1499,5
12327,1782,2
12327,3706,1
12328,1205,5
12328,8326,2
12328,670,3
12329,2139,3
12329,9476,2
12330,9047,1
12330,8931,5
12330,4846,5
12331,5213,3
12331,6143,3
12331,8972,1
12332,698,2
12332,5624,5
12332,8602,3
12333,4034,2
12333,9644,2
12333,6729,2
12334,8893,4
12334,6905,1
12334,1380,4
12335,8339,4
12335,3189,3
12335,2339,5
12336,3069,5
12336,463,3
12337,7066,4
12337,9556,2
12337,4887,4
12338,6929,2
12338,9572,1
12338,5141,2
12339,5905,5
12339,6631,3
12339,6589,5
12340,7665,4
12340,8536,2
12340,4900,3
12341,8601,4
12341,6745,4
12341,257,3
12342,5697,4
12342,9264,4
12342,1453,1
12343,2496,5
12343,4913,2
12344,5060,5
12344,5096,3
12344,3574,1
12345,7241,5
12345,5217,4
12345,7528,4
12346,7620,2
12346,1643,5
12346,7278,2
12347,8452,1
12347,2319,2
12347,672,4
12348,9724,3
12348,5184,2
12348,3737,1
12349,5822,2
12349,4547,1
12349,4968,1
12350,5695,3
12350,5809,4
12351,8908,3
12351,9137,5
12351,2190,1
12352,8638,1
12352,5623,5
12352,2875,3
12353,1070,1
12353,1779,5
12353,5043,5
12354,6683,5
12354,9325,2
12354,4606,3
12355,4605,2
12355,6793,3
12355,9475,1
12356,405,5
12356,3362,1
12356,3393,5
12357,4562,1
12357,4494,3
12358,3021,3
12358,1055,4
12358,5737,4
12359,9547,1
12359,3159,4
12359,4628,5
12360,7422,5
12360,2103,3
12360,381,3
12361,4803,4
12361,7725,4
12361,8685,2
12362,4646,3
12362,678,3
12362,3355,2
12363,2549,1
12363,1339,3
12363,628,3
12364,6050,5
12364,9755,3
12365,8619,2
12365,5057,2
12365,7250,4
12366,9967,5
12366,2944,1
12366,4094,5
12367,7444,1
12367,3709,1
12367,9051,5
12368,1802,4
12368,4242,4
12368,1317,3
12369,9797,4
12369,4769,4
12369,1765,2
12370,3038,2
12370,5945,2
12370,578,3
12371,3386,1
12371,283,1
12372,4672,4
12372,4868,3
12372,1397,1
12373,4727,2
12373,5026,2
12373,3047,1
12374,411,3
12374,6592,5
12374,3822,5
12375,9915,5
12375,786,3
12375,1235,5
12376,9989,2
12376,6884,1
12376,4450,1
12377,6856,5
12377,3229,4
12377,3053,5
12378,2234,1
12378,6198,5
12379,4176,5
12379,2383,2
12379,1223,5
12380,633,1
12380,484,1
12380,9210,1
12381,8829,5
12381,6747,3
12381,2297,4
12382,9401,4
12382,7187,3
12382,1318,5
12383,1272,1
12383,4385,3
12383,8565,1
12384,2502,1
12384,7151,4
12384,8220,4
12385,9194,4
12385,2920,2
12386,1967,4
12386,6195,1
12386,2667,4
12387,6665,3
12387,9104,2
12387,9187,3
12388,81,4
12388,5043,1
12388,2973,4
12389,3877,4
12389,3984,3
12389,879,3
12390,2581,1
12390,6258,4
12390,6505,1
12391,4772,5
12391,7315,4
12391,5806,1
12392,1510,2
12392,5590,3
12393,8022,3
12393,6159,2
12393,8664,2
12394,812,2
12394,5811,4
12394,4112,5
12395,4067,1
12395,9547,4
12395,2395,4
12396,3704,1
12396,2890,3
12396,6564,4
12397,6509,5
12397,7751,4
12397,9650,5
12398,8425,5
12398,3910,3
12398,9950,5
12399,4092,4
12399,8615,3
12400,3230,5
12400,359,3
12400,5569,1
12401,2128,5
12401,2948,5
12401,7615,2
12402,8227,1
12402,3621,3
12402,4098,1
12403,2003,2
12403,6029,5
12403,1621,1
12404,8436,2
12404,7180,3
12404,7866,1
12405,172,1
12405,3326,3
12405,7017,3
12406,6340,1
12406,5299,4
12407,6319,4
12407,4036,5
12407,6193,3
12408,9534,2
12408,8980,3
12408,9714,4
12409,820,2
12409,4582,2
12409,7864,5
12410,1200,4
12410,741,1
12410,2266,4
12411,2398,2
12411,6982,4
12411,7191,2
12412,6792,4
12412,3669,5
12412,3608,2
12413,8267,3
12413,1931,1
12414,4357,3
12414,7359,1
12414,9765,4
12415,1964,3
12415,6130,4
12415,9409,1
12416,9918,5
12416,2493,5
12416,9057,3
12417,2845,2
12417,9372,5
12417,9942,2
12418,3612,2
12418,8640,1
12418,6246,5
12419,2070,2
12419,6777,3
12419,1980,2
12420,5814,5
12420,564,3
12421,4386,5
12421,4309,2
12421,7633,5
12422,1483,3
12422,6974,1
12422,1211,4
12423,3470,5
12423,2633,5
12423,1397,5
12424,1909,1
12424,1285,3
12424,1462,3
12425,5075,4
12425,8632,3
12425,9984,5
12426,500,3
12426,28,2
12426,5448,3
12427,1669,5
12427,3988,2
12428,5550,4
12428,2356,2
12428,1888,2
12429,7471,4
12429,9721,3
12429,9351,4
12430,645,4
12430,6966,4
12430,1734,1
12431,197,4
12431,4986,3
12431,3614,3
12432,8239,1
12432,2970,4
12432,5874,3
12433,4502,1
12433,731,2
12433,1933,1
12434,7327,3
12434,9760,4
12435,9597,1
12435,6383,5
12435,4714,1
12436,3308,3
12436,3724,2
12436,5862,3
12437,4477,1
12437,1121,5
12437,3368,4
12438,4801,4
12438,2719,3
12438,1867,3
12439,9675,1
12439,4560,2
12439,4095,3
12440,9633,3
12440,8677,5
12440,2722,4
12441,7673,1
12441,3785,2
12442,8144,2
12442,2285,2
12442,595,3
12443,1236,5
12443,9429,5
12443,8440,2
12444,6935,3
12444,1160,3
12444,455,5
12445,3047,1
12445,7119,3
12445,2320,4
12446,176,4
12446,8970,3
12446,834,3
12447,6684,5
12447,7720,3
12447,6620,3
12448,763,1
12448,4357,1
12449,239,4
12449,561,1
12449,5698,3
12450,4400,5
12450,2310,2
12450,5271,5
12451,4528,1
12451,9348,3
12451,1493,3
12452,499,4
12452,3388,2
12452,4634,5
12453,6429,1
12453,749,5
12453,4134,2
12454,397,5
12454,9566,5
12454,1397,4
12455,2323,2
12455,278,2
12456,3260,2
12456,9023,2
12456,427,2
12457,768,3
12457,4014,2
12457,9942,4
12458,9474,4
12458,9097,1
12458,2273,5
12459,7715,4
12459,9058,4
12459,2208,3
12460,6120,4
12460,4580,2
12460,4071,4
12461,4969,2
12461,924,2
12461,2763,5
12462,9749,5
12462,8974,4
12463,5571,1
12463,758,2
12463,3657,5
12464,8966,4
12464,228,3
12464,542,2
12465,9653,2
12465,2820,1
12465,771,1
12466,1087,1
12466,2319,5
12466,9000,2
12467,2359,5
12467,7885,4
12467,7074,3
12468,8450,3
12468,3072,1
12468,6895,4
12469,8995,5
12469,3925,1
12470,1827,4
12470,5025,1
12470,4369,2
12471,5110,1
12471,3493,1
12471,4823,3
12472,2810,5
12472,6127,4
12472,6556,2
12473,9755,4
12473,6703,4
12473,900,1
12474,8673,1
12474,8722,4
12474,179,1
12475,6198,3
12475,1833,4
12475,6512,4
12476,3939,4
12476,9770,1
12477,4709,5
12477,8708,1
12477,6413,3
12478,2535,3
12478,3328,2
12478,3378,3
12479,972,5
12479,3710,3
12479,1115,5
12480,896,4
12480,3300,3
12480,7590,1
12481,5071,4
12481,8870,3
12481,5859,2
12482,7244,5
12482,5832,1
12482,2785,4
12483,1684,2
12483,5463,3
12484,6396,2
12484,5631,2
12484,6327,1
12485,7077,5
12485,8003,5
12485,449,5
12486,424,5
12486,1983,2
12486,5276,4
12487,3335,5
12487,3847,2
12487,9641,2
12488,8204,1
12488,7783,1
12488,675,4
12489,3929,4
12489,2521,5
12489,8323,3
12490,8213,1
12490,2645,1
12491,2945,4
12491,9358,3
12491,4426,2
12492,8430,2
12492,5703,3
12492,2840,3
12493,3168,2
12493,2756,5
12493,4736,4
12494,2628,4
12494,6779,3
12494,4366,2
12495,6331,3
12495,7272,1
12495,2795,3
12496,9034,5
12496,7467,5
12496,5148,4
12497,8238,3
12497,3065,5
12498,8788,3
12498,9191,5
12498,574,1
12499,3835,5
12499,9192,5
12499,2097,4
12500,7778,3
12500,2961,5
12500,5707,3
12501,9751,2
12501,954,2
12501,5146,5
12502,9115,4
12502,578,3
12502,7211,1
12503,2953,5
12503,8427,3
12503,3605,1
12504,1166,4
12504,4951,2
12505,8236,5
12505,9446,2
12505,4781,2
12506,2243,1
12506,743,4
12506,8276,5
12507,7973,1
12507,2533,4
12507,9489,4
12508,2399,3
12508,2926,4
12508,1284,3
12509,9792,1
12509,5169,2
12509,5736,5
12510,1619,3
12510,5985,2
12510,9753,2
12511,2113,3
12511,143,1
12512,8444,2
12512,2239,3
12512,2579,1
12513,6605,4
12513,705,5
12513,6304,1
12514,3384,2
12514,5554,5
12514,1571,1
12515,295,2
12515,5787,1
12515,7149,4
12516,5671,2
12516,5782,5
12516,522,1
12517,108,3
12517,5753,3
12517,8737,1
12518,1430,1
12518,6147,2
12519,8553,3
12519,2546,1
12519,6983,3
12520,64,1
12520,5256,1
12520,5710,3
12521,2085,2
12521,5053,5
12521,9014,2
12522,549,3
12522,4288,4
12522,9498,3
12523,6548,3
12523,8015,3
12523,4459,4
12524,778,4
12524,9659,1
12524,6236,1
12525,2858,5
12525,8226,1
12526,2289,3
12526,5866,4
12526,8752,4
12527,4274,3
12527,7425,1
12527,8992,1
12528,8378,5
12528,1722,4
12528,9973,2
12529,1049,5
12529,4527,3
12529,9840,5
